PRODUKT,GYLDIG_FOM,GYLDIG_TOM,LAGER_MOTTAK,PRODUKT_KORT,PRODUKT_LANG,GRLPRODUKT,KNRPRODUKT,A64N_PRODUKT,A64_PRODUKT,IKKE_VHM,A38NP,A64NP,PUBAGG,I_U,V_T,A64EU_PRODUKT
710002,1970,9999,87400,"Geologiske SK","Geologiske undersøkelser, kartproduksjon, landmåling o.l.,statlig konsum",812,812,710,710,,84,,,,T,CPA_M71
710003,1970,9999,87400,"Geologiske SG","Geologiske undersøkelser, kartproduksjon, landmåling o.l.,statlig gebyr",813,813,710,710,,84,,tjllers,,T,CPA_M71
711100,1970,9999,87950,Arkitektvirksomh,Arkitektvirksomhet,690,690,710,710,,69_71,,fin,I,T,CPA_M71
711210,1970,9999,87950,Byggtekn.konsul.,"Byggeteknisk konsulentvirksomhet",690,690,710,710,,69_71,,fin,U,T,CPA_M71
711230,1970,9999,87300,"Geologiske under","Geologiske undersøkelser",690,690,710,710,,69_71,,fin,,T,CPA_M71
711290,1970,9999,87950,Gen.ingeniørtjen,"Generell rådgivende ingeniørtjenester mv.",690,690,710,710,,69_71,,fin,U,T,CPA_M71
712000,1970,9999,87950,Tekn.utprøv.anal,"Teknisk utprøving og analyse",690,690,710,710,,69_71,,fin,U,T,CPA_M71
712002,1970,9999,87400,Tekn.utprøv.SK,"Teknisk utprøving og analyse, statlig konsum",812,812,710,710,,84,,,,T,CPA_M71
712003,1970,9999,87400,Tekn.utprøv,"Teknisk utprøving og analyse, statlig gebyr",813,813,710,710,,84,,tjllers,,T,CPA_M71
720000,1970,9999,87400,"Forskning,utvikl","Forskning og utvikling",720,720,720,720,,72,,fin,U,T,CPA_M72
720002,1970,9999,87400,"FoU SK","Forskning og utvikling, statlig konsum",852,852,852,850,,85,,,,T,CPA_P85
720003,1970,9999,87400,"FoU SG","Forskning og utvikling, statlig gebyr",853,853,853,850,,85,,tjllers,,T,CPA_P85
720010,1970,9999,87950,"rådgivning FoU","Rådgivning forskning og utvikling",720,720,720,720,,72,,fin,U,T,CPA_M72
731000,1970,9999,87300,Annonse/reklameV,"Annonse- og reklamevirksomhet og markedsundersøkelser",735,730,730,730,,73_75,,fin,U,T,CPA_M73
732000,1970,9999,87300,Markedsundersøk.,"Markeds- og opinionsundersøkelser",735,730,730,730,,73_75,,fin,U,T,CPA_M73
741000,1970,9999,87300,"Spes.designer V","Spesialisert designer virksomhet",740,730,740,740,,73_75,,fin,U,T,CPA_M74_75
742000,1970,9999,87300,Fotografvirksomh,Fotografvirksomhet,740,730,740,740,,73_75,,fin,I,T,CPA_M74_75
743000,1970,9999,87300,Overset.tolke.tj,"Oversettelses og tolkevirksomhet",740,730,740,740,,73_75,,fin,,T,CPA_M74_75
749000,1970,9999,87300,A.fag.vit.tekn.V,"Annen faglig, vitenskapelig og teknisk virksomhet",740,730,740,740,,73_75,,fin,U,T,CPA_M74_75
750010,1970,9999,87400,"Veterinær kjæle","Veterinærtjenester for kjæledyr",750,730,740,740,,73_75,,fin,,T,CPA_M74_75
750090,1970,9999,87300,"Veterinær INAS","Veterinærtjenester ellers",750,730,740,740,,73_75,,fin,,T,CPA_M74_75
771100,1970,9999,87300,"Utleie personbil","Utleie av personbiler",772,770,770,770,,77_82,,fin,,T,CPA_N77
771200,1970,9999,87300,"Utleie lastebil","Utleie av varebiler, lastebiler og busser",772,770,770,770,,77_82,,fin,,T,CPA_N77
772000,1970,9999,87300,"Utleie hush.utst","Utleie av husholdningsutstyr m.m.",772,770,770,770,,77_82,,fin,,T,CPA_N77
773100,1970,9999,87300,"Utleie land.mask","Utleie av landbruksmaskiner og utstyr",772,770,770,770,,77_82,,fin,,T,CPA_N77
773200,1970,9999,87300,"Utleie B&A mask","Utleie av bygg- og anleggsmaskiner",772,770,770,770,,77_82,,fin,,T,CPA_N77
773300,1970,9999,87300,"Utleie datamask","Utleie av datamaskiner og annet kontormateriell",772,770,770,770,,77_82,,fin,U,T,CPA_N77
773400,1970,9999,87300,"Utleie av fartøy","Utleie av skip og båter",772,770,770,770,,77_82,,fin,U,T,CPA_N77
773500,1970,9999,87300,"Utleie av fly","Utleie av fly",772,770,770,770,,77_82,,fin,,T,CPA_N77
773910,1970,9999,87300,"Utleie mask.INAS","Utleie av maskiner og utstyr ellers",772,770,770,770,,77_82,,fin,U,T,CPA_N77
773920,1970,9999,87300,"Utleie borerigg","Utleie av borerigger",090,090,770,770,,05_09,,oljdiv,U,T,CPA_N77
774000,1970,9999,87300,"Leie lisenser mv","Leie av lisenser, patenter, royalities mv.",772,770,770,770,,77_82,,fin,U,T,CPA_N77
780000,1970,9999,87300,Arbeidskrafttjen,Arbeidskrafttjenester,772,770,780,780,,77_82,,fin,U,T,CPA_N78
780002,1970,2006,87400,"Vikartj. SK","Vikartjenester, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
780003,1970,2006,87400,"Vikartj. SG","Vikartjenester, statlig gebyr",813,813,843,840,,84,,tjllers,,T,CPA_O84
791100,1970,9999,87300,Reisebyråtj.,Reisebyråtjenester,790,770,790,790,,77_82,,fin,,T,CPA_N79
791200,1970,9999,87300,Turoperatørtj.,Turoperatørtjenester,790,770,790,790,,77_82,,fin,,T,CPA_N79
799000,1970,9999,87300,Turistrel.tjen.,"Turistkontor og turistrelaterte tjenester INAS",790,770,790,790,,77_82,,fin,,T,CPA_N79
801000,1970,9999,87300,"Private vakttj.","Private vakttjenester",772,770,800,800,,77_82,,fin,U,T,CPA_N80T82
802300,1970,9999,87300,Tj.tilkn.Vakttj,"Tjenester tilknyttet vakttjenester",772,770,800,800,,77_82,,fin,,T,CPA_N80T82
811000,1970,9999,87300,Komb.tj.eie.drif,"Kombinerte tjenester tilknyttet eiendomsdrift herunder vaktmestertjenester",772,770,800,800,,77_82,,fin,,T,CPA_N80T82
812000,1970,9999,87300,Rengjøringstj.,Rengjøringstjenester,772,770,800,800,,77_82,,fin,,T,CPA_N80T82
821000,1970,9999,87300,"Kontortj. mv.","Kontortjenester mv., kongress mv. virksomhet",772,770,800,800,,77_82,,fin,U,T,CPA_N80T82
829100,1970,9999,87300,Inkaso/kredoplys,"Inkasso og kredittopplysningsvirksomhet",772,770,800,800,,77_82,,fin,U,T,CPA_N80T82
829200,1970,9999,87300,Pakkeverksomhet,Pakkeverksomhet,772,770,800,800,,77_82,,fin,,T,CPA_N80T82
829900,1970,9999,87300,A.forretn.INAS,"Annen  forretningsmessig tjenesteyting ikke nevnt annet sted",772,770,800,800,,77_82,,fin,U,T,CPA_N80T82
841002,1970,9999,87400,"Admin SK","Administrasjon og forvaltning, sentrale myndigheter, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
841003,1970,9999,87400,Adm.Stat.geb.SG,"Administrasjon og forvaltning, statlig gebyr",813,813,843,840,,84,,tjllers,,T,CPA_O84
841004,1970,9999,87400,Adm.kommunalt.KK,"Administrasjon og forvaltning, kommunalt konsum",814,804,844,840,,84,,,,T,CPA_O84
841005,1970,9999,87400,Adm.kommunalt.KG,"Administrasjon og forvaltning, kommunalt gebyr",815,805,845,840,,84,,tjllers,,T,CPA_O84
841021,1970,9999,87400,"Kaptalslit, offe","Kaptalslit, offentlig administrasjon, stat",812,812,842,840,,84,,,,T,CPA_O84
841026,1970,9999,87400,"FISIM adm. SK","FISIM tilknyttet administasjon, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
841041,1970,9999,87400,"Kaptalslit, offe","Kaptalslit, offentlig administrasjon, kommune",814,804,844,840,,84,,,,T,CPA_O84
841046,1970,9999,87400,"FISIM tilknyttet","FISIM tilknyttet administrasjon, kommunalt konsum",814,804,844,840,,84,,,,T,CPA_O84
842021,1970,9999,87400,"Kapsl. forvar","Kapitalslit, forsvar",822,822,822,840,,84,,,,T,CPA_O84
842026,1970,9999,87400,"FISIM forsvar SK","FISIM tilknyttet forsvar, statlig konsum",822,822,822,840,,84,,,,T,CPA_O84
842102,1970,9999,87400,"Utenrikssaker SK","Offentlig administrasjon knyttet til utenrikssaker, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
842103,1970,9999,87400,"Utenriksaker SG","Administrasjon knyttet til utenrikssaker, statlig gebyr",813,813,843,840,,84,,tjllers,,T,CPA_O84
842202,1970,9999,87400,"Forsvar SK","Forsvar, statlig konsum",822,822,822,840,,84,,,,T,CPA_O84
842203,1970,9999,87400,"Forsvar SG","Forsvar, statlig gebyr",823,823,823,840,,84,,tjllers,U,T,CPA_O84
842302,1970,9999,87400,"Rett& fengsel SK","Retts- og fengselsvesen, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
842303,1970,9999,87400,Rett&fengselSG,"Retts- og fengselsvesen, statlig gebyr",813,813,843,840,,84,,tjllers,,T,CPA_O84
842402,1970,9999,87400,"Politivesen, SK","Politivesen, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
842403,1970,9999,87400,"Politivesen,  SG","Politivesen, statlig gebyr",813,813,843,840,,84,,tjllers,,T,CPA_O84
842504,1970,9999,87400,"Brannvesen, KK","Brannvesen, kommunalt konsum",814,804,844,840,,84,,,,T,CPA_O84
842505,1970,9999,87400,"Brannvesen, KG","Brannvesen, kommunalt gebyr",815,805,845,840,,84,,tjllers,,T,CPA_O84
844021,1970,9999,87400,Kapsl.A.of.tj.SK,"Kapitalslit,Annen offentlig tjenesteyting, statlig konsum",812,812,842,840,,84,,,,T,CPA_O84
844026,1970,9999,87400,"FISIM A.off.tj.y","FISIM. Annen offentlig tjenesteyting",812,812,842,840,,84,,,,T,CPA_O84
850021,1970,9999,87400,"Kapsl.utd. stat","Kapitalslit, undervisning, stat",852,852,852,850,,85,,,,T,CPA_P85
850026,1970,9999,87400,"FISIM stat.utd.","FISIM tilknyttet undervisning, statlig konsum",852,852,852,850,,85,,,,T,CPA_P85
850041,1970,9999,87400,Kapsl.kom.utd,"Kapitalslit, undervisning, kommune",854,854,854,850,,85,,,,T,CPA_P85
850046,1970,9999,87400,"FISIM kom.utd","FISIM tilknyttet undervisning, komunalt konsum",854,854,854,850,,85,,,,T,CPA_P85
851000,1970,9999,87400,Underv.gr.skole,"Undervisningstjenester, grunnskoler",851,851,851,850,,32,,tjllers,,T,CPA_P85
852002,1970,9999,87400,Underv.gr.sk.SK,"Undervisningstjenester, grunnskoler, statlig konsum",852,852,852,850,,85,,,,T,CPA_P85
852003,1970,9999,87400,Underv.gr.sk.SG,"Undervisningstjenester, grunnskoler, statlig gebyr",853,853,853,850,,85,,tjllers,,T,CPA_P85
852004,1970,9999,87400,Underv.gr.sk.KK,"Undervisningstjenester, grunnskoler, kommunalt konsum",854,854,854,850,,85,,,,T,CPA_P85
852005,1970,9999,87400,Underv.gr.sk.SG,"Undervisningstjenester, grunnskoler, kommunalt gebyr",855,855,855,850,,85,,tjllers,,T,CPA_P85
853000,1970,9999,87400,Underv.Vid.skole,"Undervisningstjenester, videregående skoler",851,851,851,850,,32,,tjllers,,T,CPA_P85
853002,1970,9999,87400,Underv.Vid.sk.SK,"Undervisningstjenester, videregående skoler, statlig konsum",852,852,852,850,,85,,,,T,CPA_P85
853003,1970,9999,87400,Underv.Vid.sk.SG,"Undervisningstjenester, videregående skoler, statlig gebyr",853,853,853,850,,85,,tjllers,,T,CPA_P85
853004,1970,9999,87400,Underv.vid.sk.KK,"Undervisningstjenester, videregående skoler, kommunalt konsum",854,854,854,850,,85,,,,T,CPA_P85
853005,1970,9999,87400,Underv.vid.sk.KG,"Undervisningstjenester, videregående skoler, kommunalt gebyr",855,855,855,850,,85,,tjllers,,T,CPA_P85
854100,2015,9999,87400,Und.tje.fagskole,"Undervisningstjenester, fagskoler",851,851,851,850,,32,,tjllers,,T,CPA_P85
854104,1970,9999,87400,Underv.fag.sk.KK,"Undervisningstjenester, fagskoler, kommunalt konsum",854,854,854,850,,85,,,,T,CPA_P85
854105,1970,9999,87400,Underv.fag.sk.kG,"Undervisningstjenester, fagskoler, kommunalt gebyr",855,855,855,850,,85,,tjllers,,T,CPA_P85
854200,1970,9999,87300,Underv.høy.utd.,"Undervisningstjenester, høyere utdanning",851,851,851,850,,32,,tjllers,,T,CPA_P85
854202,1970,9999,87400,Underv.hø.utd.SK,"Undervisningstjenester, høyere utdanning, statlig konsum",852,852,852,850,,85,,,,T,CPA_P85
854203,1970,9999,87400,Underv.hø.utd.SG,"Undervisningstjenester, høyere utdanning, statlig gebyr",853,853,853,850,,85,,tjllers,,T,CPA_P85
855300,1970,9999,87300,Underv.kjøreskol,"Undervisningstjenester, kjøreskoler",851,851,851,850,,32,,tjllers,,T,CPA_P85
855900,1970,9999,87300,Underv.a.underv.,"Undervisningstjenester, annen undervisning",851,851,851,850,,32,,tjllers,,T,CPA_P85
855904,1970,9999,87400,Underv.a.utd.KK,"Undervisningstjenester, voksenopplæring mv., kommunalt konsum",854,854,854,850,,85,,,,T,CPA_P85
855905,1970,9999,87400,Underv.a.utd.KG,"Undervisningstjenester, voksenopplæring mv., kommunalt gebyr",855,855,855,850,,85,,tjllers,,T,CPA_P85
860046,1970,9999,87400,"FISIM helse KK","FISIM tilknyttet helsetjenester, kommunalt konsum",864,864,854,850,,86,,,,T,CPA_P85
861002,1970,9999,87400,Syk.h.tj.soma.SK,"Sykehustjeneste, somatiske, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
861003,1970,9999,87400,Syk.h.tj.soma.SG,"Sykehustjeneste, somatiske, statlig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
861004,1970,9999,87400,Syk.h.tj.soma.KK,"Medfinansiering, somatiske tjenester, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
861005,1970,9999,87400,Syk.h.tj.soma.KG,"Medfinansiering, somatiske tjenester, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
861010,1970,9999,87400,Sykehustj.somat.,"Sykehustjenester, somatiske",861,861,861,860,,86,,tjllers,,T,CPA_Q86
861021,1970,9999,87400,Kapsl.stat.helse,"Kapitalslit, statlige helsetjenester",862,862,862,860,,86,,,,T,CPA_Q86
861026,1970,9999,87400,"FISIM helse SK","FISIM tilknyttet helsetjenester, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
861040,1970,9999,87400,Sykehustj.psykia,"Sykehustjenester, psykiatriske",861,861,861,860,,86,,tjllers,,T,CPA_Q86
861041,1970,9999,87400,Kapsl.kom.helse,"Kapitalslit, kommunal helsetjenester",864,864,864,860,,86,,,,T,CPA_Q86
861042,1970,9999,87400,Syk.h.tj.psyk.SK,"Sykehustjeneste, psykiatriske, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
861043,1970,9999,87400,Syk.h.tj.psyk.SG,"Sykehustjeneste, psykiatriske, statlig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
861060,2015,9999,87400,"syk.tj rusbehand","Sykehustjenester, behandling av rusmiddelbrukere (dekker SN86.106 og SN 87.202)",861,861,861,860,,86,,tjllers,,T,CPA_Q86
861062,1970,9999,87400,Syk.h.tj.rus.SK,"Sykehustjeneste, behandling av rusmiddelbrukere, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
861063,1970,9999,87400,Syk.h.tj.rus.SG,"Sykehustjeneste, behandling av rusmiddelbrukere, stalig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
861064,2015,9999,87400,Syk.h.tj.rus.KK,"Sykehustjenester. behandling av rusmiddelbrukere, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
861065,2015,9999,87400,Syk.h.tj.rus.KG,"Sykehustjenester. behandling av rusmiddelbrukere, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
861070,1970,9999,87400,Somat.tj.rehab,"Somatiske tjenester, rehabilitering",861,861,861,860,,86,,tjllers,,T,CPA_Q86
861072,1970,9999,87400,Somat.reha.tj.SK,"Somatiske tjenester, rehabilitering, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
861073,1970,9999,87400,Somat.reha.tj.SG,"Somatiske tjenester, rehabilitering, statlig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
861092,1970,9999,87400,Sykehustjenester,"Sykehustjenester, utadrettet og særskilte funksjoner, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
861093,1970,9999,87400,Sykehustjenester,"Sykehustjenester, utadrettet og særskilte funksjoner, statlig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
862110,1970,9999,87400,Legetj.allmenn,"Legetjenester, allmennleger",861,861,861,860,,86,,tjllers,,T,CPA_Q86
862114,1970,9999,87400,"Legetjenester,KK","Legetjenester, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
862115,1970,9999,87400,"Legetjenester,KG","Legetjenester, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
862210,1970,9999,87400,Legetj.spesialis,"Legetjenester, spesialister",861,861,861,860,,86,,tjllers,,T,CPA_Q86
862220,1970,9999,87400,Legetj.psykiat+,"Legetjenester, psykiatere og kliniske psykologer",861,861,861,860,,86,,tjllers,,T,CPA_Q86
862300,1970,9999,87400,Tannlegetjeneste,Tannlegetjenester,861,861,861,860,,86,,tjllers,,T,CPA_Q86
862314,1970,9999,87400,"Tannlegetj. KK","Tannlegetjenester, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
862315,1970,9999,87400,"Tannlegetj. KG","Tannlegetjenester, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
869014,1970,9999,87400,"Oms.i hjemmet KK","Omsorg og hjelp i hjemmet, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
869015,1970,9999,87400,"Oms.i hjemmet KG","Omsorg og hjelp i hjemmet, kommunalt gebyr",8715,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
869020,1970,9999,87400,Fysioterapeut.mv,"Fysioterapeuter, kiropraktorer",861,861,861,860,,86,,tjllers,,T,CPA_Q86
869040,1970,9999,87400,"Helsetj.foreb,","Helsetjenester forebyggende arbeid",861,861,861,860,,86,,tjllers,,T,CPA_Q86
869044,1970,9999,87400,Helsetj.foreb.KK,"Helsetjenester, forebygging - skole og helsestasjonstjeneste, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
869045,1970,9999,87400,Helsetj.foreb.KG,"Helsetjenester, forebygging - skole og helsestasjonstjeneste, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
869060,2015,9999,87400,Med.lab.røntgen,"Medisinske labratorietjenester, røntgen (SN86.906)",861,861,861,860,,86,,tjllers,,T,CPA_Q86
869062,1970,9999,87400,Somat.lab+.tj.SK,"Somatiske tjenester, røntgen, laboratorium, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
869063,1970,9999,87400,Somat.lab+.tj.SG,"Somatiske tjenester, røntgen, laboratorium, statlig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
869070,1970,9999,87400,Ambulansetjenest,Ambulansetjenester,861,861,861,860,,86,,tjllers,,T,CPA_Q86
869072,1970,9999,87400,Syk.h.tj.ambu.SK,"Sykehustjeneste, ambulanse, statlig konsum",862,862,862,860,,86,,,,T,CPA_Q86
869073,1970,9999,87400,Syk.h.tj.ambu.SG,"Sykehustjeneste, ambulanse, statlig gebyr",863,863,863,860,,86,,tjllers,,T,CPA_Q86
869074,2001,2001,87400,Syk.h.tj.ambu.kk,"Sykehustjeneste, ambulanse, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
869075,2001,2001,87400,Syk.h.tj.ambu.KG,"Sykehustjeneste, ambulanse, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
869090,1970,9999,87400,"Helsetj. INAS","Helsetjenester ellers",861,861,861,860,,86,,tjllers,,T,CPA_Q86
869094,1970,9999,87400,"Helsetj.div   KK","Helsetjenester, diagnose, behandling, rehabilitering, kommunalt konsum",864,864,864,860,,86,,,,T,CPA_Q86
869095,1970,9999,87400,"Helsetj.div.  KG","Helsetjenester, diagnose, behandling, rehabilitering, kommunalt gebyr",865,865,865,860,,86,,tjllers,,T,CPA_Q86
870021,1970,9999,87400,"Kapsl.omsorg. SK","Kapitalslit, omsorgstjenester, stat",8712,872,872,870,,87_88,,,,T,CPA_Q87_88
870026,1970,9999,87400,"FISIM omsorg SK","FISIM tilknyttet omsorg, statlig konsum",8712,872,872,870,,87_88,,,,T,CPA_Q87_88
870041,1970,9999,87400,Kapsl.omsorg.KK,"Kapitalslit, omsorgstjenester, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
870046,1970,9999,87400,"FISIM omsorg KK","FISIM tilknyttet omsorg, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
871000,1970,9999,87400,"Omsorg i inst","Omsorg i institusjon",8710,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
871002,1970,9999,87400,"Oms.i inst SK","Omsorg i institusjon, statlig konsum",8712,872,872,870,,87_88,,,,T,CPA_Q87_88
871003,1970,9999,87400,"Oms. i inst SG","Omsorg i institusjon, statlig gebyr",8713,873,873,870,,87_88,,tjllers,,T,CPA_Q87_88
871024,1970,9999,87400,"Oms.i inst KK","Omsorg i institusjon, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
871025,1970,9999,87400,"Oms.i inst KG","Omsorgi institusjon, kommunalt gebyr",8715,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
873020,1970,9999,87400,"Omsorg eldr+fu","Omsorg for eldre og funksjonshemmede",8710,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
881024,1970,9999,87400,"Omsorg eldr+KK","Omsorg for eldre og funksjonshemmede, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
881025,1970,9999,87400,"Omsorg eld+fu KG","Omsorg for eldre og funksjonshemmede, kommunalt gebyr",8715,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
882041,1970,9999,87400,Kapsl.barn.KK,"Kapitalslit, SFO og barnehager, kommunalt konsum",8894,874,874,870,,87_88,,,,T,CPA_Q87_88
882046,1970,9999,87400,"FISIM bhg.KK","FISIM tilknyttet barnehager og SFO, kommunalt konsum",8894,874,874,870,,87_88,,,,T,CPA_Q87_88
889109,1970,9999,87400,Pr.bhg.of.Prodkj,"Priv. barnehagetjenester, off. produktkjøp",8890,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
889110,1970,9999,87400,Priv.bhg.husKons,"Priv. barnehagetjenester, hush. konsum",8890,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
889112,1970,9999,87400,"Barnehage  SK","Barnehage statlig konsum",8892,872,872,870,,87_88,,,,T,CPA_Q87_88
889113,1970,9999,87400,"Barnehage  SG","Barnehage statlig gebyr",8893,873,873,870,,87_88,,tjllers,,T,CPA_Q87_88
889114,1970,9999,87400,"Barnehagetj. KK","Barnehagetjenester, kommunalt konsum",8894,874,874,870,,87_88,,,,T,CPA_Q87_88
889115,1970,9999,87400,"Barnehagetj. KG","Barnehagetjenester, kommunalt gebyr",8895,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
889120,1970,9999,87400,Dagmamma,Dagmamma,8890,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
889134,1970,9999,87400,"SFO mv. KK","Skolefritidsordning (SFO) og andre tilbud for barn, kommunalt konsum",8894,874,874,870,,87_88,,,,T,CPA_Q87_88
889135,1970,9999,87400,"SFO mv. KG","Skolefritidsordning (SFO) og andre tilbud for barn, kommunalt gebyr",8895,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
889910,2015,9999,87400,Barnevernstjenes,Barnevernstjenester,8710,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
889912,1970,9999,87400,"Barnevernstj. SK","Barnevernstjenester, statlig konsum",8712,872,872,870,,87_88,,,,T,CPA_Q87_88
889913,1970,9999,87400,"Barnevernstj. SG","Barnevernstjenester, statlig gebyr",8713,873,873,870,,87_88,,tjllers,,T,CPA_Q87_88
889914,1970,9999,87400,"Barnevernstj. KK","Barnevernstjenester, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
889915,1970,9999,87400,"Barnevernstj. KG","Barnevernstjenester, kommunalt gebyr",8715,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
889950,1970,9999,87400,Tj.nødhjelps.org,"Tjenester fra katastrofe- og hjelpeorganisasjoner",8710,871,871,870,,87_88,,tjllers,U,T,CPA_Q87_88
889960,2013,9999,87400,Asylmottak,"Drift av asyl- og flykningmottak",8710,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
889990,2015,9999,87400,"Andre sos. tjen","Andre sosialtjenester (SN88.998 og 88.999)",8710,871,871,870,,87_88,,tjllers,,T,CPA_Q87_88
889994,2015,9999,87400,And.sos.tj.KK,"Andre sosialtjenester, kommunalt konsum",8714,874,874,870,,87_88,,,,T,CPA_Q87_88
889995,2015,9999,87400,And.sos.tj.KG,"Andre sosialtjenester, kommunalt gebyr",8715,875,875,870,,87_88,,tjllers,,T,CPA_Q87_88
900100,1970,9999,87400,Kunst&U.virk,"Utøvende kunstnere og underholdningsvirksomhet",901,901,901,900,,90_93,,tjllers,U,T,CPA_R90T92
900102,1970,9999,87400,"Kunst&U.virk. SK","Utøvende kunstnere og underholdningsvirksomhet, statlig konsum",902,902,902,900,,90_93,,,,T,CPA_R90T92
900103,1970,9999,87400,"Kunst&U.virk. SG","Utøvende kunstnere og underholdningsvirksomhet, statlig gebyr",903,903,903,900,,90_93,,tjllers,,T,CPA_R90T92
900104,1970,9999,87400,"Kunst&U.virk. KK","Utøvende kunstnere og underholdningsvirksomhet, kommunalt konsum",904,904,904,900,,90_93,,,,T,CPA_R90T92
900105,1970,9999,87400,"Kunst&U.virk. KG","Utøvende kunstnere og underholdningsvirksomhet, kommunalt gebyr",905,905,905,900,,90_93,,tjllers,,T,CPA_R90T92
900200,1970,9999,87400,Tj.Underh.virk,"Tjenester tilknyttet underholdningsvirksomhet",901,901,901,900,,90_93,,tjllers,U,T,CPA_R90T92
900310,1970,9999,87950,Selvst.kunst.vir,"Selvstendig kunsterisk virksomhet",901,901,901,900,,90_93,,tjllers,,T,CPA_R90T92
900390,1970,9999,87950,"Orginl kunstverk","Orginale kunstverk",901,901,901,900,,90_93,,tjllers,I,T,CPA_R90T92
910000,1970,9999,87400,"Drift bibl/kultu","Drift av biblioteker, museer o.a. kulturvirksomhet",901,901,901,900,,90_93,,tjllers,B,T,CPA_R90T92
910021,1970,9999,87400,Kapsl.bib.mus.St,"Kapitalslit, bibliotek, museer med mer, stat",902,902,902,900,,90_93,,,,T,CPA_R90T92
910026,1970,9999,87400,"FISIM bib+.stat","FISIM tilknyttet bibliotek, museer med mer, stat",902,902,902,900,,90_93,,,,T,CPA_R90T92
910041,1970,9999,87400,Kapsl.bib.mus.Ko,"Kapitalslit, bibliotek, museer med mer, kommunalt",904,904,904,900,,90_93,,,,T,CPA_R90T92
910046,1970,9999,87400,"FISIM bib+.kom","FISIM tilknyttet bibliotek, museer med mer, kommunalt",904,904,904,900,,90_93,,,,T,CPA_R90T92
910102,1970,9999,87400,"Bibl/ark.tj. SK","Bibliotek- og arkivtjenester, statlig konsum",902,902,902,900,,90_93,,,,T,CPA_R90T92
910103,1970,9999,87400,"Bibl/ark.tj. SG","Bibliotek- og arkivtjenester, statlig gebyr",903,903,903,900,,90_93,,tjllers,,T,CPA_R90T92
910104,1970,9999,87400,"Bibl/.ark.tj. KK","Bibliotek- og arkivtjenester, kommunalt konsum",904,904,904,900,,90_93,,,,T,CPA_R90T92
910105,1970,9999,87400,"Bibl/.ark.tj. KG","Bibliotek- og arkivtjenester, kommunalt gebyr",905,905,905,900,,90_93,,tjllers,,T,CPA_R90T92
